model1,model2,sampleId,jacardDist
Streptococcaceae,Suterellaceae,ERR321587,0.641017281
Streptococcaceae,Veillonellaceae,ERR321587,0.309978104
Suterellaceae,Veillonellaceae,ERR321587,0.580360568
Acidaminococcaceae,Akkermansiaceae,ERR321589,0.671291355
Acidaminococcaceae,Bacteroidaceae,ERR321589,0.653867871
Acidaminococcaceae,Bifidobacteriaceae,ERR321589,0.642226148
Acidaminococcaceae,Clostridiaceae,ERR321589,0.616639027
Acidaminococcaceae,Coriobacteriaceae,ERR321589,0.596238245
Acidaminococcaceae,Eggerthellaceae,ERR321589,0.408474576
Acidaminococcaceae,Erysipelotrichaceae,ERR321589,0.609090909
Acidaminococcaceae,Lachnospiraceae,ERR321589,0.613347744
Acidaminococcaceae,Lactobacillaceae,ERR321589,0.610274579
Acidaminococcaceae,Methanobacteriaceae,ERR321589,0.473590504
Acidaminococcaceae,Micrococcaceae,ERR321589,0.395384615
Acidaminococcaceae,Pasteurellaceae,ERR321589,0.37592397
Acidaminococcaceae,Peptostreptococcaceae,ERR321589,0.498502994
Acidaminococcaceae,Porphyromonadaceae,ERR321589,0.60089955
Acidaminococcaceae,Prevotellaceae,ERR321589,0.603761556
Acidaminococcaceae,Rikenellaceae,ERR321589,0.609269283
Acidaminococcaceae,Ruminococcaceae,ERR321589,0.579893868
Acidaminococcaceae,Selenomonadaceae,ERR321589,0.494219653
Acidaminococcaceae,Streptococcaceae,ERR321589,0.57457847
Acidaminococcaceae,Suterellaceae,ERR321589,0.36231003
Acidaminococcaceae,Veillonellaceae,ERR321589,0.471206226
Akkermansiaceae,Bacteroidaceae,ERR321589,0.35417281
Akkermansiaceae,Bifidobacteriaceae,ERR321589,0.357856494
Akkermansiaceae,Clostridiaceae,ERR321589,0.397686588
Akkermansiaceae,Coriobacteriaceae,ERR321589,0.375
Akkermansiaceae,Eggerthellaceae,ERR321589,0.703108253
Akkermansiaceae,Erysipelotrichaceae,ERR321589,0.347706422
Akkermansiaceae,Lachnospiraceae,ERR321589,0.40445518
Akkermansiaceae,Lactobacillaceae,ERR321589,0.343834383
Akkermansiaceae,Methanobacteriaceae,ERR321589,0.72312335
Akkermansiaceae,Micrococcaceae,ERR321589,0.69858039
Akkermansiaceae,Pasteurellaceae,ERR321589,0.673149096
Akkermansiaceae,Peptostreptococcaceae,ERR321589,0.528963415
Akkermansiaceae,Porphyromonadaceae,ERR321589,0.317260442
Akkermansiaceae,Prevotellaceae,ERR321589,0.28217003
Akkermansiaceae,Rikenellaceae,ERR321589,0.23449265
Akkermansiaceae,Ruminococcaceae,ERR321589,0.35380117
Akkermansiaceae,Selenomonadaceae,ERR321589,0.432337434
Akkermansiaceae,Streptococcaceae,ERR321589,0.400184275
Akkermansiaceae,Suterellaceae,ERR321589,0.69141791
Akkermansiaceae,Veillonellaceae,ERR321589,0.452349869
Bacteroidaceae,Bifidobacteriaceae,ERR321589,0.328068358
Bacteroidaceae,Clostridiaceae,ERR321589,0.237458194
Bacteroidaceae,Coriobacteriaceae,ERR321589,0.272603114
Bacteroidaceae,Eggerthellaceae,ERR321589,0.704362323
Bacteroidaceae,Erysipelotrichaceae,ERR321589,0.240087503
Bacteroidaceae,Lachnospiraceae,ERR321589,0.231626964
Bacteroidaceae,Lactobacillaceae,ERR321589,0.278697137
Bacteroidaceae,Methanobacteriaceae,ERR321589,0.724963925
Bacteroidaceae,Micrococcaceae,ERR321589,0.654314309
Bacteroidaceae,Pasteurellaceae,ERR321589,0.624371157
Bacteroidaceae,Peptostreptococcaceae,ERR321589,0.455983131
Bacteroidaceae,Porphyromonadaceae,ERR321589,0.174376227
Bacteroidaceae,Prevotellaceae,ERR321589,0.21091954
Bacteroidaceae,Rikenellaceae,ERR321589,0.264782989
Bacteroidaceae,Ruminococcaceae,ERR321589,0.248883049
Bacteroidaceae,Selenomonadaceae,ERR321589,0.452676056
Bacteroidaceae,Streptococcaceae,ERR321589,0.328334226
Bacteroidaceae,Suterellaceae,ERR321589,0.699513034
Bacteroidaceae,Veillonellaceae,ERR321589,0.423853712
Bifidobacteriaceae,Clostridiaceae,ERR321589,0.296692112
Bifidobacteriaceae,Coriobacteriaceae,ERR321589,0.296879315
Bifidobacteriaceae,Eggerthellaceae,ERR321589,0.693534358
Bifidobacteriaceae,Erysipelotrichaceae,ERR321589,0.273577124
Bifidobacteriaceae,Lachnospiraceae,ERR321589,0.29475
Bifidobacteriaceae,Lactobacillaceae,ERR321589,0.247671233
Bifidobacteriaceae,Methanobacteriaceae,ERR321589,0.722338831
Bifidobacteriaceae,Micrococcaceae,ERR321589,0.608318891
Bifidobacteriaceae,Pasteurellaceae,ERR321589,0.625216388
Bifidobacteriaceae,Peptostreptococcaceae,ERR321589,0.449551265
Bifidobacteriaceae,Porphyromonadaceae,ERR321589,0.272628432
Bifidobacteriaceae,Prevotellaceae,ERR321589,0.284624081
Bifidobacteriaceae,Rikenellaceae,ERR321589,0.300117233
Bifidobacteriaceae,Ruminococcaceae,ERR321589,0.252484555
Bifidobacteriaceae,Selenomonadaceae,ERR321589,0.429664509
Bifidobacteriaceae,Streptococcaceae,ERR321589,0.30690039
Bifidobacteriaceae,Suterellaceae,ERR321589,0.687724551
Bifidobacteriaceae,Veillonellaceae,ERR321589,0.403523728
Clostridiaceae,Coriobacteriaceae,ERR321589,0.220021704
Clostridiaceae,Eggerthellaceae,ERR321589,0.674242424
Clostridiaceae,Erysipelotrichaceae,ERR321589,0.160694598
Clostridiaceae,Lachnospiraceae,ERR321589,0.1225605
Clostridiaceae,Lactobacillaceae,ERR321589,0.202276939
Clostridiaceae,Methanobacteriaceae,ERR321589,0.723608445
Clostridiaceae,Micrococcaceae,ERR321589,0.611984021
Clostridiaceae,Pasteurellaceae,ERR321589,0.605675676
Clostridiaceae,Peptostreptococcaceae,ERR321589,0.341496599
Clostridiaceae,Porphyromonadaceae,ERR321589,0.227213029
Clostridiaceae,Prevotellaceae,ERR321589,0.262167249
Clostridiaceae,Rikenellaceae,ERR321589,0.305798687
Clostridiaceae,Ruminococcaceae,ERR321589,0.173636845
Clostridiaceae,Selenomonadaceae,ERR321589,0.411422235
Clostridiaceae,Streptococcaceae,ERR321589,0.257865017
Clostridiaceae,Suterellaceae,ERR321589,0.684384467
Clostridiaceae,Veillonellaceae,ERR321589,0.363636364
Coriobacteriaceae,Eggerthellaceae,ERR321589,0.623977344
Coriobacteriaceae,Erysipelotrichaceae,ERR321589,0.173551263
Coriobacteriaceae,Lachnospiraceae,ERR321589,0.224110462
Coriobacteriaceae,Lactobacillaceae,ERR321589,0.242211619
Coriobacteriaceae,Methanobacteriaceae,ERR321589,0.690770695
Coriobacteriaceae,Micrococcaceae,ERR321589,0.601074948
Coriobacteriaceae,Pasteurellaceae,ERR321589,0.583052921
Coriobacteriaceae,Peptostreptococcaceae,ERR321589,0.3926097
Coriobacteriaceae,Porphyromonadaceae,ERR321589,0.268781302
Coriobacteriaceae,Prevotellaceae,ERR321589,0.277922831
Coriobacteriaceae,Rikenellaceae,ERR321589,0.296663661
Coriobacteriaceae,Ruminococcaceae,ERR321589,0.245802367
Coriobacteriaceae,Selenomonadaceae,ERR321589,0.422377198
Coriobacteriaceae,Streptococcaceae,ERR321589,0.296995708
Coriobacteriaceae,Suterellaceae,ERR321589,0.646496815
Coriobacteriaceae,Veillonellaceae,ERR321589,0.397136178
Eggerthellaceae,Erysipelotrichaceae,ERR321589,0.668744435
Eggerthellaceae,Lachnospiraceae,ERR321589,0.658393381
Eggerthellaceae,Lactobacillaceae,ERR321589,0.663763066
Eggerthellaceae,Methanobacteriaceae,ERR321589,0.507562008
Eggerthellaceae,Micrococcaceae,ERR321589,0.493273543
Eggerthellaceae,Pasteurellaceae,ERR321589,0.46776689
Eggerthellaceae,Peptostreptococcaceae,ERR321589,0.558302583
Eggerthellaceae,Porphyromonadaceae,ERR321589,0.661678404
Eggerthellaceae,Prevotellaceae,ERR321589,0.659454374
Eggerthellaceae,Rikenellaceae,ERR321589,0.67963085
Eggerthellaceae,Ruminococcaceae,ERR321589,0.657167284
Eggerthellaceae,Selenomonadaceae,ERR321589,0.612612613
Eggerthellaceae,Streptococcaceae,ERR321589,0.650204467
Eggerthellaceae,Suterellaceae,ERR321589,0.450628366
Eggerthellaceae,Veillonellaceae,ERR321589,0.582128291
Erysipelotrichaceae,Lachnospiraceae,ERR321589,0.176454814
Erysipelotrichaceae,Lactobacillaceae,ERR321589,0.198643685
Erysipelotrichaceae,Methanobacteriaceae,ERR321589,0.708891596
Erysipelotrichaceae,Micrococcaceae,ERR321589,0.617579251
Erysipelotrichaceae,Pasteurellaceae,ERR321589,0.590612002
Erysipelotrichaceae,Peptostreptococcaceae,ERR321589,0.374356039
Erysipelotrichaceae,Porphyromonadaceae,ERR321589,0.232207647
Erysipelotrichaceae,Prevotellaceae,ERR321589,0.257562662
Erysipelotrichaceae,Rikenellaceae,ERR321589,0.257237636
Erysipelotrichaceae,Ruminococcaceae,ERR321589,0.198611111
Erysipelotrichaceae,Selenomonadaceae,ERR321589,0.404861945
Erysipelotrichaceae,Streptococcaceae,ERR321589,0.247398844
Erysipelotrichaceae,Suterellaceae,ERR321589,0.670527278
Erysipelotrichaceae,Veillonellaceae,ERR321589,0.369172494
Lachnospiraceae,Lactobacillaceae,ERR321589,0.218186502
Lachnospiraceae,Methanobacteriaceae,ERR321589,0.720021413
Lachnospiraceae,Micrococcaceae,ERR321589,0.607822686
Lachnospiraceae,Pasteurellaceae,ERR321589,0.60748156
Lachnospiraceae,Peptostreptococcaceae,ERR321589,0.35483871
Lachnospiraceae,Porphyromonadaceae,ERR321589,0.23375289
Lachnospiraceae,Prevotellaceae,ERR321589,0.270341207
Lachnospiraceae,Rikenellaceae,ERR321589,0.3144
Lachnospiraceae,Ruminococcaceae,ERR321589,0.156610703
Lachnospiraceae,Selenomonadaceae,ERR321589,0.420868159
Lachnospiraceae,Streptococcaceae,ERR321589,0.270680628
Lachnospiraceae,Suterellaceae,ERR321589,0.684196405
Lachnospiraceae,Veillonellaceae,ERR321589,0.369888476
Lactobacillaceae,Methanobacteriaceae,ERR321589,0.704430568
Lactobacillaceae,Micrococcaceae,ERR321589,0.596801828
Lactobacillaceae,Pasteurellaceae,ERR321589,0.57490472
Lactobacillaceae,Peptostreptococcaceae,ERR321589,0.370255834
Lactobacillaceae,Porphyromonadaceae,ERR321589,0.198044693
Lactobacillaceae,Prevotellaceae,ERR321589,0.224366359
Lactobacillaceae,Rikenellaceae,ERR321589,0.265372168
Lactobacillaceae,Ruminococcaceae,ERR321589,0.179762889
Lactobacillaceae,Selenomonadaceae,ERR321589,0.387173397
Lactobacillaceae,Streptococcaceae,ERR321589,0.187921431
Lactobacillaceae,Suterellaceae,ERR321589,0.667757287
Lactobacillaceae,Veillonellaceae,ERR321589,0.341845618
Methanobacteriaceae,Micrococcaceae,ERR321589,0.542737284
Methanobacteriaceae,Pasteurellaceae,ERR321589,0.516058792
Methanobacteriaceae,Peptostreptococcaceae,ERR321589,0.636634401
Methanobacteriaceae,Porphyromonadaceae,ERR321589,0.690136571
Methanobacteriaceae,Prevotellaceae,ERR321589,0.683436785
Methanobacteriaceae,Rikenellaceae,ERR321589,0.703103448
Methanobacteriaceae,Ruminococcaceae,ERR321589,0.69424145
Methanobacteriaceae,Selenomonadaceae,ERR321589,0.636476427
Methanobacteriaceae,Streptococcaceae,ERR321589,0.686790003
Methanobacteriaceae,Suterellaceae,ERR321589,0.482847896
Methanobacteriaceae,Veillonellaceae,ERR321589,0.63968073
Micrococcaceae,Pasteurellaceae,ERR321589,0.354385965
Micrococcaceae,Peptostreptococcaceae,ERR321589,0.511291461
Micrococcaceae,Porphyromonadaceae,ERR321589,0.601320321
Micrococcaceae,Prevotellaceae,ERR321589,0.617540687
Micrococcaceae,Rikenellaceae,ERR321589,0.627463446
Micrococcaceae,Ruminococcaceae,ERR321589,0.583990981
Micrococcaceae,Selenomonadaceae,ERR321589,0.53125
Micrococcaceae,Streptococcaceae,ERR321589,0.572713178
Micrococcaceae,Suterellaceae,ERR321589,0.43273906
Micrococcaceae,Veillonellaceae,ERR321589,0.501992032
Pasteurellaceae,Peptostreptococcaceae,ERR321589,0.506810036
Pasteurellaceae,Porphyromonadaceae,ERR321589,0.572697661
Pasteurellaceae,Prevotellaceae,ERR321589,0.585776669
Pasteurellaceae,Rikenellaceae,ERR321589,0.589616402
Pasteurellaceae,Ruminococcaceae,ERR321589,0.58295325
Pasteurellaceae,Selenomonadaceae,ERR321589,0.521011673
Pasteurellaceae,Streptococcaceae,ERR321589,0.541666667
Pasteurellaceae,Suterellaceae,ERR321589,0.343222804
Pasteurellaceae,Veillonellaceae,ERR321589,0.502750275
Peptostreptococcaceae,Porphyromonadaceae,ERR321589,0.378591549
Peptostreptococcaceae,Prevotellaceae,ERR321589,0.412191582
Peptostreptococcaceae,Rikenellaceae,ERR321589,0.440011998
Peptostreptococcaceae,Ruminococcaceae,ERR321589,0.344450673
Peptostreptococcaceae,Selenomonadaceae,ERR321589,0.460513487
Peptostreptococcaceae,Streptococcaceae,ERR321589,0.41810842
Peptostreptococcaceae,Suterellaceae,ERR321589,0.585949178
Peptostreptococcaceae,Veillonellaceae,ERR321589,0.405654384
Porphyromonadaceae,Prevotellaceae,ERR321589,0.15708697
Porphyromonadaceae,Rikenellaceae,ERR321589,0.208932395
Porphyromonadaceae,Ruminococcaceae,ERR321589,0.183051786
Porphyromonadaceae,Selenomonadaceae,ERR321589,0.393623361
Porphyromonadaceae,Streptococcaceae,ERR321589,0.255681818
Porphyromonadaceae,Suterellaceae,ERR321589,0.661236802
Porphyromonadaceae,Veillonellaceae,ERR321589,0.350392556
Prevotellaceae,Rikenellaceae,ERR321589,0.180659915
Prevotellaceae,Ruminococcaceae,ERR321589,0.214285714
Prevotellaceae,Selenomonadaceae,ERR321589,0.374203822
Prevotellaceae,Streptococcaceae,ERR321589,0.268047337
Prevotellaceae,Suterellaceae,ERR321589,0.650195059
Prevotellaceae,Veillonellaceae,ERR321589,0.35661989
Rikenellaceae,Ruminococcaceae,ERR321589,0.255591054
Rikenellaceae,Selenomonadaceae,ERR321589,0.390146471
Rikenellaceae,Streptococcaceae,ERR321589,0.315233786
Rikenellaceae,Suterellaceae,ERR321589,0.651267801
Rikenellaceae,Veillonellaceae,ERR321589,0.379867047
Ruminococcaceae,Selenomonadaceae,ERR321589,0.372871403
Ruminococcaceae,Streptococcaceae,ERR321589,0.24027972
Ruminococcaceae,Suterellaceae,ERR321589,0.66443539
Ruminococcaceae,Veillonellaceae,ERR321589,0.323546344
Selenomonadaceae,Streptococcaceae,ERR321589,0.34325461
Selenomonadaceae,Suterellaceae,ERR321589,0.579559618
Selenomonadaceae,Veillonellaceae,ERR321589,0.174901961
Streptococcaceae,Suterellaceae,ERR321589,0.641017281
Streptococcaceae,Veillonellaceae,ERR321589,0.309978104
Suterellaceae,Veillonellaceae,ERR321589,0.580360568
Bacteroidaceae,Bifidobacteriaceae,ERR321590,0.328068358
Bacteroidaceae,Clostridiaceae,ERR321590,0.237458194
Bacteroidaceae,Coriobacteriaceae,ERR321590,0.272603114
Bacteroidaceae,Eggerthellaceae,ERR321590,0.704362323
Bacteroidaceae,Erysipelotrichaceae,ERR321590,0.240087503
Bacteroidaceae,Lachnospiraceae,ERR321590,0.231626964
Bacteroidaceae,Pasteurellaceae,ERR321590,0.624371157
Bacteroidaceae,Peptostreptococcaceae,ERR321590,0.455983131
Bacteroidaceae,Porphyromonadaceae,ERR321590,0.174376227
Bacteroidaceae,Rikenellaceae,ERR321590,0.264782989
Bacteroidaceae,Ruminococcaceae,ERR321590,0.248883049
Bacteroidaceae,Selenomonadaceae,ERR321590,0.452676056
Bacteroidaceae,Staphylococcaceae,ERR321590,0.620322245
Bacteroidaceae,Streptococcaceae,ERR321590,0.328334226
Bacteroidaceae,Suterellaceae,ERR321590,0.699513034
Bifidobacteriaceae,Clostridiaceae,ERR321590,0.296692112
Bifidobacteriaceae,Coriobacteriaceae,ERR321590,0.296879315
Bifidobacteriaceae,Eggerthellaceae,ERR321590,0.693534358
Bifidobacteriaceae,Erysipelotrichaceae,ERR321590,0.273577124
Bifidobacteriaceae,Lachnospiraceae,ERR321590,0.29475
Bifidobacteriaceae,Pasteurellaceae,ERR321590,0.625216388
Bifidobacteriaceae,Peptostreptococcaceae,ERR321590,0.449551265
Bifidobacteriaceae,Porphyromonadaceae,ERR321590,0.272628432
Bifidobacteriaceae,Rikenellaceae,ERR321590,0.300117233
Bifidobacteriaceae,Ruminococcaceae,ERR321590,0.252484555
Bifidobacteriaceae,Selenomonadaceae,ERR321590,0.429664509
Bifidobacteriaceae,Staphylococcaceae,ERR321590,0.600380331
Bifidobacteriaceae,Streptococcaceae,ERR321590,0.30690039
Bifidobacteriaceae,Suterellaceae,ERR321590,0.687724551
Clostridiaceae,Coriobacteriaceae,ERR321590,0.220021704
Clostridiaceae,Eggerthellaceae,ERR321590,0.674242424
Clostridiaceae,Erysipelotrichaceae,ERR321590,0.160694598
Clostridiaceae,Lachnospiraceae,ERR321590,0.1225605
Clostridiaceae,Pasteurellaceae,ERR321590,0.605675676
Clostridiaceae,Peptostreptococcaceae,ERR321590,0.341496599
Clostridiaceae,Porphyromonadaceae,ERR321590,0.227213029
Clostridiaceae,Rikenellaceae,ERR321590,0.305798687
Clostridiaceae,Ruminococcaceae,ERR321590,0.173636845
Clostridiaceae,Selenomonadaceae,ERR321590,0.411422235
Clostridiaceae,Staphylococcaceae,ERR321590,0.533580116
Clostridiaceae,Streptococcaceae,ERR321590,0.257865017
Clostridiaceae,Suterellaceae,ERR321590,0.684384467
Coriobacteriaceae,Eggerthellaceae,ERR321590,0.623977344
Coriobacteriaceae,Erysipelotrichaceae,ERR321590,0.173551263
Coriobacteriaceae,Lachnospiraceae,ERR321590,0.224110462
Coriobacteriaceae,Pasteurellaceae,ERR321590,0.583052921
Coriobacteriaceae,Peptostreptococcaceae,ERR321590,0.3926097
Coriobacteriaceae,Porphyromonadaceae,ERR321590,0.268781302
Coriobacteriaceae,Rikenellaceae,ERR321590,0.296663661
Coriobacteriaceae,Ruminococcaceae,ERR321590,0.245802367
Coriobacteriaceae,Selenomonadaceae,ERR321590,0.422377198
Coriobacteriaceae,Staphylococcaceae,ERR321590,0.557344064
Coriobacteriaceae,Streptococcaceae,ERR321590,0.296995708
Coriobacteriaceae,Suterellaceae,ERR321590,0.646496815
Eggerthellaceae,Erysipelotrichaceae,ERR321590,0.668744435
Eggerthellaceae,Lachnospiraceae,ERR321590,0.658393381
Eggerthellaceae,Pasteurellaceae,ERR321590,0.46776689
Eggerthellaceae,Peptostreptococcaceae,ERR321590,0.558302583
Eggerthellaceae,Porphyromonadaceae,ERR321590,0.661678404
Eggerthellaceae,Rikenellaceae,ERR321590,0.67963085
Eggerthellaceae,Ruminococcaceae,ERR321590,0.657167284
Eggerthellaceae,Selenomonadaceae,ERR321590,0.612612613
Eggerthellaceae,Staphylococcaceae,ERR321590,0.506891952
Eggerthellaceae,Streptococcaceae,ERR321590,0.650204467
Eggerthellaceae,Suterellaceae,ERR321590,0.450628366
Erysipelotrichaceae,Lachnospiraceae,ERR321590,0.176454814
Erysipelotrichaceae,Pasteurellaceae,ERR321590,0.590612002
Erysipelotrichaceae,Peptostreptococcaceae,ERR321590,0.374356039
Erysipelotrichaceae,Porphyromonadaceae,ERR321590,0.232207647
Erysipelotrichaceae,Rikenellaceae,ERR321590,0.257237636
Erysipelotrichaceae,Ruminococcaceae,ERR321590,0.198611111
Erysipelotrichaceae,Selenomonadaceae,ERR321590,0.404861945
Erysipelotrichaceae,Staphylococcaceae,ERR321590,0.550974301
Erysipelotrichaceae,Streptococcaceae,ERR321590,0.247398844
Erysipelotrichaceae,Suterellaceae,ERR321590,0.670527278
Lachnospiraceae,Pasteurellaceae,ERR321590,0.60748156
Lachnospiraceae,Peptostreptococcaceae,ERR321590,0.35483871
Lachnospiraceae,Porphyromonadaceae,ERR321590,0.23375289
Lachnospiraceae,Rikenellaceae,ERR321590,0.3144
Lachnospiraceae,Ruminococcaceae,ERR321590,0.156610703
Lachnospiraceae,Selenomonadaceae,ERR321590,0.420868159
Lachnospiraceae,Staphylococcaceae,ERR321590,0.533350569
Lachnospiraceae,Streptococcaceae,ERR321590,0.270680628
Lachnospiraceae,Suterellaceae,ERR321590,0.684196405
Pasteurellaceae,Peptostreptococcaceae,ERR321590,0.506810036
Pasteurellaceae,Porphyromonadaceae,ERR321590,0.572697661
Pasteurellaceae,Rikenellaceae,ERR321590,0.589616402
Pasteurellaceae,Ruminococcaceae,ERR321590,0.58295325
Pasteurellaceae,Selenomonadaceae,ERR321590,0.521011673
Pasteurellaceae,Staphylococcaceae,ERR321590,0.335480902
Pasteurellaceae,Streptococcaceae,ERR321590,0.541666667
Pasteurellaceae,Suterellaceae,ERR321590,0.343222804
Peptostreptococcaceae,Porphyromonadaceae,ERR321590,0.378591549
Peptostreptococcaceae,Rikenellaceae,ERR321590,0.440011998
Peptostreptococcaceae,Ruminococcaceae,ERR321590,0.344450673
Peptostreptococcaceae,Selenomonadaceae,ERR321590,0.460513487
Peptostreptococcaceae,Staphylococcaceae,ERR321590,0.433241569
Peptostreptococcaceae,Streptococcaceae,ERR321590,0.41810842
Peptostreptococcaceae,Suterellaceae,ERR321590,0.585949178
Porphyromonadaceae,Rikenellaceae,ERR321590,0.208932395
Porphyromonadaceae,Ruminococcaceae,ERR321590,0.183051786
Porphyromonadaceae,Selenomonadaceae,ERR321590,0.393623361
Porphyromonadaceae,Staphylococcaceae,ERR321590,0.547964306
Porphyromonadaceae,Streptococcaceae,ERR321590,0.255681818
Porphyromonadaceae,Suterellaceae,ERR321590,0.661236802
Rikenellaceae,Ruminococcaceae,ERR321590,0.255591054
Rikenellaceae,Selenomonadaceae,ERR321590,0.390146471
Rikenellaceae,Staphylococcaceae,ERR321590,0.611343284
Rikenellaceae,Streptococcaceae,ERR321590,0.315233786
Rikenellaceae,Suterellaceae,ERR321590,0.651267801
Ruminococcaceae,Selenomonadaceae,ERR321590,0.372871403
Ruminococcaceae,Staphylococcaceae,ERR321590,0.524373451
Ruminococcaceae,Streptococcaceae,ERR321590,0.24027972
Ruminococcaceae,Suterellaceae,ERR321590,0.66443539
Selenomonadaceae,Staphylococcaceae,ERR321590,0.520664076
Selenomonadaceae,Streptococcaceae,ERR321590,0.34325461
Selenomonadaceae,Suterellaceae,ERR321590,0.579559618
Staphylococcaceae,Streptococcaceae,ERR321590,0.473407545
Staphylococcaceae,Suterellaceae,ERR321590,0.46025702
Streptococcaceae,Suterellaceae,ERR321590,0.641017281
Akkermansiaceae,Bacteroidaceae,ERR321592,0.35417281
Akkermansiaceae,Clostridiaceae,ERR321592,0.397686588
Akkermansiaceae,Coriobacteriaceae,ERR321592,0.375
Akkermansiaceae,Desulfovibrionaceae,ERR321592,0.567935732
Akkermansiaceae,Eggerthellaceae,ERR321592,0.703108253
Akkermansiaceae,Enterobacteriaceae,ERR321592,0.483722123
Akkermansiaceae,Erysipelotrichaceae,ERR321592,0.347706422
Akkermansiaceae,Lachnospiraceae,ERR321592,0.40445518
Akkermansiaceae,Pasteurellaceae,ERR321592,0.673149096
Akkermansiaceae,Peptostreptococcaceae,ERR321592,0.528963415
Akkermansiaceae,Porphyromonadaceae,ERR321592,0.317260442
Akkermansiaceae,Prevotellaceae,ERR321592,0.28217003
Akkermansiaceae,Rikenellaceae,ERR321592,0.23449265
Akkermansiaceae,Ruminococcaceae,ERR321592,0.35380117
Akkermansiaceae,Selenomonadaceae,ERR321592,0.432337434
Akkermansiaceae,Staphylococcaceae,ERR321592,0.697532744
Akkermansiaceae,Streptococcaceae,ERR321592,0.400184275
Bacteroidaceae,Clostridiaceae,ERR321592,0.237458194
Bacteroidaceae,Coriobacteriaceae,ERR321592,0.272603114
Bacteroidaceae,Desulfovibrionaceae,ERR321592,0.556118143
